Date,marketCap
11-Aug-14,"26,027,300"
10-Aug-14,"25,451,100"
9-Aug-14,"27,396,600"
8-Aug-14,"25,676,800"
7-Aug-14,"26,184,200"
6-Aug-14,"24,444,200"
5-Aug-14,"24,053,200"
4-Aug-14,"26,380,600"
3-Aug-14,"25,819,300"
2-Aug-14,"25,475,400"
1-Aug-14,"25,079,000"
31-Jul-14,"20,134,700"
30-Jul-14,"21,674,000"
29-Jul-14,"23,416,800"
28-Jul-14,"26,303,900"
27-Jul-14,"26,902,000"
26-Jul-14,"27,359,100"
25-Jul-14,"27,805,400"
24-Jul-14,"28,622,700"
23-Jul-14,"28,768,400"
22-Jul-14,"30,373,400"
21-Jul-14,"31,914,400"
20-Jul-14,"31,670,100"
19-Jul-14,"32,320,400"
18-Jul-14,"33,232,100"
17-Jul-14,"28,560,700"
16-Jul-14,"28,261,700"
15-Jul-14,"27,620,600"
14-Jul-14,"28,401,500"
13-Jul-14,"29,207,800"
12-Jul-14,"29,318,500"
11-Jul-14,"30,178,400"
10-Jul-14,"31,652,000"
9-Jul-14,"31,920,700"
8-Jul-14,"31,048,700"
7-Jul-14,"29,664,700"
6-Jul-14,"31,701,100"
5-Jul-14,"33,295,300"
4-Jul-14,"34,491,300"
3-Jul-14,"31,051,700"
2-Jul-14,"35,317,900"
1-Jul-14,"39,564,800"
30-Jun-14,"40,669,900"
29-Jun-14,"42,086,500"
28-Jun-14,"43,494,000"
27-Jun-14,"44,475,800"
26-Jun-14,"39,622,400"
25-Jun-14,"41,587,200"
24-Jun-14,"43,214,300"
23-Jun-14,"41,650,300"
22-Jun-14,"40,952,800"
21-Jun-14,"45,082,300"
20-Jun-14,"48,306,500"
19-Jun-14,"44,912,000"
18-Jun-14,"45,190,900"
17-Jun-14,"44,424,600"
16-Jun-14,"44,871,400"
15-Jun-14,"44,895,900"
14-Jun-14,"46,763,800"
13-Jun-14,"44,453,800"
12-Jun-14,"45,377,400"
11-Jun-14,"50,928,300"
10-Jun-14,"41,793,000"
9-Jun-14,"41,476,200"
8-Jun-14,"45,474,400"
7-Jun-14,"51,452,900"
6-Jun-14,"46,236,900"
5-Jun-14,"54,275,500"
4-Jun-14,"60,216,600"
3-Jun-14,"63,173,000"
2-Jun-14,"56,183,900"
1-Jun-14,"48,841,800"
31-May-14,"48,142,000"
30-May-14,"40,678,700"
29-May-14,"31,060,800"
28-May-14,"45,895,300"
27-May-14,"48,786,600"
26-May-14,"64,986,200"
25-May-14,"52,126,000"
24-May-14,"58,371,700"
23-May-14,"48,114,100"
22-May-14,"34,518,300"
21-May-14,"29,664,200"
20-May-14,"29,834,300"
19-May-14,"27,873,100"
18-May-14,"20,236,200"
17-May-14,"25,430,500"
16-May-14,"25,025,600"
15-May-14,"17,183,700"
14-May-14,"11,779,400"
13-May-14,"10,560,100"
12-May-14,"10,934,800"
11-May-14,"10,825,500"
10-May-14,"9,492,880"
9-May-14,"7,011,350"
8-May-14,"6,841,980"
7-May-14,"6,817,910"
6-May-14,"7,096,260"
5-May-14,"6,598,260"
4-May-14,"5,002,930"
3-May-14,"5,661,610"
2-May-14,"6,343,910"
1-May-14,"6,438,560"
30-Apr-14,"6,827,410"
29-Apr-14,"6,952,590"
28-Apr-14,"6,957,830"
27-Apr-14,"7,054,200"
26-Apr-14,"7,094,160"
25-Apr-14,"4,372,240"
24-Apr-14,"3,596,660"
23-Apr-14,"2,973,610"
22-Apr-14,"2,903,710"
21-Apr-14,"2,955,240"
20-Apr-14,"3,050,050"
19-Apr-14,"3,232,440"
18-Apr-14,"2,509,430"
17-Apr-14,"2,662,660"
16-Apr-14,"2,647,720"
15-Apr-14,"2,367,280"
14-Apr-14,"2,164,120"
13-Apr-14,"2,291,840"
12-Apr-14,"2,191,980"
11-Apr-14,"1,807,350"
10-Apr-14,"2,334,430"
9-Apr-14,"2,390,830"
8-Apr-14,"2,395,150"
7-Apr-14,"2,552,670"
6-Apr-14,"2,754,220"
5-Apr-14,"2,509,580"
4-Apr-14,"2,502,840"
3-Apr-14,"2,393,680"
2-Apr-14,"2,819,600"
1-Apr-14,"2,488,370"
31-Mar-14,"2,571,600"
30-Mar-14,"2,731,140"
29-Mar-14,"2,727,370"
28-Mar-14,"2,653,470"
27-Mar-14,"3,305,920"
26-Mar-14,"3,124,140"
25-Mar-14,"3,302,840"
24-Mar-14,"2,727,950"
23-Mar-14,"2,703,390"
22-Mar-14,"2,652,100"
21-Mar-14,"2,719,600"
20-Mar-14,"2,781,320"
19-Mar-14,"2,800,990"
18-Mar-14,"2,897,450"
17-Mar-14,"2,863,030"
16-Mar-14,"2,924,440"
15-Mar-14,"2,979,000"
14-Mar-14,"3,057,150"
13-Mar-14,"3,166,030"
12-Mar-14,"3,238,290"
11-Mar-14,"2,934,810"
10-Mar-14,"3,159,030"
9-Mar-14,"3,296,790"
8-Mar-14,"3,285,680"
7-Mar-14,"3,787,000"
6-Mar-14,"3,692,890"
5-Mar-14,"3,515,760"
4-Mar-14,"4,283,970"
3-Mar-14,"3,651,050"
2-Mar-14,"3,298,980"
1-Mar-14,"1,929,800"
28-Feb-14,"2,163,860"
27-Feb-14,"2,148,350"
26-Feb-14,"2,153,440"
25-Feb-14,"2,902,860"
24-Feb-14,"4,082,000"
23-Feb-14,"3,945,250"
22-Feb-14,"3,833,460"
21-Feb-14,"3,590,320"
20-Feb-14,"3,196,180"
19-Feb-14,"3,497,850"
18-Feb-14,"3,960,320"
17-Feb-14,"1,360,260"
16-Feb-14,"1,085,280"
15-Feb-14,"1,092,120"
14-Feb-14,"702,537"
